	logFC	logCPM	F	PValue	FDR
ERBIN	0.892886791845198	6.18212131345267	32.9977148214026	2.43289680869096e-07	3.70521173234712e-05
TRIM25	0.873886420315481	4.35864513455805	32.9568672460846	2.46740904815298e-07	3.74390627527862e-05
KLHL1	2.28284663160052	2.22657614657593	32.8343330472025	2.5739993139135e-07	3.89102485354468e-05
RHBDF2	1.96197459071622	2.41660782262047	32.8238990975754	2.58329227873954e-07	3.89102485354468e-05
LIMK2	1.47926537859195	3.50120363361943	32.7789070653363	2.62376227837355e-07	3.92776332558224e-05
GJA1	1.36903360937383	6.25403115184035	32.7717497583717	2.63026024947708e-07	3.92776332558224e-05
A2M	1.20359585034001	5.00798658636667	32.7650704814751	2.63633919713205e-07	3.92776332558224e-05
VGF	-2.03340587259774	6.91720215985017	32.6379265038937	2.75485983786224e-07	4.06913718651482e-05
CAPG	2.34018129465388	1.78026514580922	32.6321540643292	2.76036940630171e-07	4.06913718651482e-05
INF2	-0.824981710212503	6.98074724591951	32.6315804724777	2.76091749765962e-07	4.06913718651482e-05
TMEM26-AS1	3.125299789352	0.472099906209615	32.5847353120349	2.80606106019338e-07	4.12090109982685e-05
TMEM38A	-0.682784540098778	4.87529946886356	32.3718906419556	3.02096514837051e-07	4.40516218562471e-05
PELI1	1.02371607182028	4.16148513786268	32.3718097788127	3.02104994247609e-07	4.40516218562471e-05
CIITA	1.76402981685788	2.97201798798889	32.3135593829985	3.08277434192248e-07	4.47928201200892e-05
FPR3	3.62576370501058	0.465968640996285	32.3007411150458	3.09653080059837e-07	4.4834276943875e-05
SMAD9	1.29167121503074	3.17021407732823	32.2501438419626	3.15145248027961e-07	4.54693775400342e-05
STC1	3.81174488889398	1.46258659538097	32.2111703126358	3.19444128574245e-07	4.59284705138914e-05
ATF3	2.43457951778693	2.27873618012677	32.1992697861403	3.20768804503887e-07	4.59582342898949e-05
MOB1B	0.862665865484029	5.18363951804167	32.1456680835321	3.26805931864849e-07	4.6660624716259e-05
ITPKB	1.43027531999015	6.26032879274045	32.0799067422624	3.34372995335147e-07	4.75758393362673e-05
ASAP3	1.13080634241585	4.02352275095384	31.9504560342628	3.49801232799355e-07	4.95597288316165e-05
RPH3A	-1.16666384278492	8.54390855596496	31.9428792816199	3.5072668020429e-07	4.95597288316165e-05
ABCB1	1.5746587571587	2.52114629675846	31.9069367660319	3.55151331760636e-07	5.00130916506759e-05
C1S	1.26197718709029	4.07046150814858	31.8865824789728	3.57682508972767e-07	5.01976271978163e-05
LBX2-AS1	3.79012636439748	0.477050464999181	31.8578875071563	3.61282542259636e-07	5.05304018289668e-05
FCGR3A	2.65601102573149	2.17754447398415	31.8431639132187	3.63144230643165e-07	5.06186127594812e-05
SMAD1	0.831305575278888	4.42130197390214	31.7408779728297	3.76353665990108e-07	5.22826444105178e-05
KLHL6	2.59042595930689	1.18965597296656	31.6839109789447	3.83924391808121e-07	5.31547844819863e-05
ADRA1A	1.35896235177527	3.68033624874392	31.5291786430767	4.05290748821355e-07	5.58698239426775e-05
TMEM215	3.23688708442959	0.606744134746773	31.5158638221486	4.07185734312865e-07	5.58698239426775e-05
FERMT2	0.858564471421072	4.28033126295857	31.5128874577186	4.07610583239379e-07	5.58698239426775e-05
NR4A1	-1.57614032375863	5.02200071454446	31.482425148683	4.11985175387353e-07	5.62818286110563e-05
DIRC3-AS1	1.19193963249834	4.07148946859861	31.403201997544	4.2359032812211e-07	5.76756102396727e-05
PPP1R1A	0.908527803383728	5.1791087572027	31.3512889504506	4.31377295873231e-07	5.84714471018766e-05
MIR99AHG	0.728846338481598	6.39462640871911	31.3453389387893	4.32279180908816e-07	5.84714471018766e-05
DIXDC1	0.76920313507312	6.00690699803733	31.3138128241731	4.37090371276596e-07	5.8917150126987e-05
PPP1R18	1.28419157632135	3.54312918068328	31.3050341897081	4.38439881781567e-07	5.8917150126987e-05
PDE10A	-1.29310391112987	6.50790888221437	31.2833706980929	4.41788557358174e-07	5.91737637738375e-05
S100B	1.17598677774792	4.6566559475374	31.1701871264166	4.59718100415112e-07	6.13753515878877e-05
WSCD1	0.992766987333531	4.16671165895912	31.0861967612171	4.73507042489285e-07	6.30116815118427e-05
OPHN1	0.667494451483424	6.17399254029455	31.0672648824678	4.7667363247051e-07	6.32284508618947e-05
VSIG4	2.55540537579404	1.34050878078939	31.0061307233828	4.87049035907163e-07	6.43969657765356e-05
IGFBP7	1.46624413741452	3.52855277328585	30.8956529365368	5.06393693036354e-07	6.67400918514579e-05
CFH	2.33329342471854	2.35082654183906	30.8372106246962	5.16945726259457e-07	6.7913125443415e-05
NYNRIN	1.1300069327233	3.81024735847846	30.7290423456932	5.37078493143398e-07	7.01167944910744e-05
TJP2	1.25357565705701	4.56068094096421	30.7287704109373	5.37130113440867e-07	7.01167944910744e-05
WDR1	0.836254562771895	6.03512597664138	30.6624406659527	5.49875352994884e-07	7.15534003643976e-05
PKNOX1	0.969163455277371	4.24963533568182	30.550440394456	5.72108832225954e-07	7.4211719814294e-05
ITGA6	1.24992291624665	3.85004663287187	30.5022148591609	5.81965864485364e-07	7.52529444894283e-05
MX1	0.993279332542704	5.64389413352282	30.4728426288618	5.88055063095882e-07	7.58019567225789e-05
KLHL31	2.778513831909	0.728834218858044	30.4583759993717	5.91078277482745e-07	7.59535586565328e-05
NAMPT	0.82580801375207	5.20065450656726	30.4427207759629	5.94367949231637e-07	7.61383491352178e-05
TENM3	0.832113554920591	7.07084678797764	30.4332282826648	5.96371822264417e-07	7.61577929550088e-05
TYROBP	2.5053909867709	1.27235173488736	30.3319985491613	6.18179992916394e-07	7.86983322251459e-05
PLSCR4	1.57540916764355	3.07053191274102	30.3094914689548	6.23139542341406e-07	7.9084870311971e-05
DDR2	1.24746919173239	3.26939719479895	30.2670782873363	6.32597353196933e-07	7.98785218533692e-05
LILRB3	3.20039402698317	0.438693450880389	32.2934113360527	6.33278164498987e-07	7.98785218533692e-05
LPIN1	0.605216296298321	6.28898307301365	30.2140501022815	6.44630895794823e-07	8.10618423091227e-05
SCAF4	0.64778844871619	6.13998798484369	30.1711426633153	6.54540465000764e-07	8.17877012357288e-05
SASH3	2.45103723198914	0.986584906447027	30.1621474871073	6.56637768931997e-07	8.17877012357288e-05
TRIB2	-1.14472302979682	5.11069153013551	30.1594804828353	6.57260935657414e-07	8.17877012357288e-05
ANXA1	2.37324415446721	2.87110899186152	30.1547866415787	6.58359170939354e-07	8.17877012357288e-05
SLC2A12	1.30526273291703	3.39588922710195	30.0553757496887	6.82068650068976e-07	8.44779002736032e-05
PIK3AP1	2.57726088777195	1.30806285836703	29.9917161376428	6.97712460749432e-07	8.61559651231731e-05
EFNB3	0.779289345170551	5.97833041207949	29.9486445816988	7.0850645288127e-07	8.72269022229875e-05
TJP3	3.24670321955294	1.03212458764626	29.9362190992296	7.11652258711495e-07	8.73526593379602e-05
CD81	0.624027992841684	6.18256897738832	29.8913238551815	7.23139141150957e-07	8.84984567979981e-05
PIGP	1.27288626971913	3.25666892379956	29.7921882312052	7.49186421008984e-07	9.14140819937371e-05
CD14	2.22570565047005	2.01272200746032	29.7731815554598	7.54289871292467e-07	9.17644955844563e-05
HSPA6	4.2559087607825	1.9556016983381	29.7377892824426	7.63888769863715e-07	9.24257132343709e-05
H1-2	1.04280334719067	4.50696341399979	29.736574766802	7.64220391529331e-07	9.24257132343709e-05
KCTD12	0.919790072744088	5.41850500262098	29.7170926076154	7.69560310442175e-07	9.27085738319754e-05
KCNJ6	0.788673728428908	7.82603840318795	29.6974734438822	7.74976686288338e-07	9.27085738319754e-05
IL13RA1	1.91138060570507	1.82780244380608	29.697366801409	7.75006234906573e-07	9.27085738319754e-05
DUSP6	-1.54433407085212	5.00000488711095	29.6953056725903	7.75577563185787e-07	9.27085738319754e-05
MAPK3	0.683633568928	6.67745527355142	29.5474783599628	8.17708374255625e-07	9.74613575344675e-05
IFNGR2	0.677561035467491	5.0668386486676	29.5299493706292	8.22858377030466e-07	9.76412619057126e-05
BBX	0.699029463629203	5.49768407811514	29.5261911963099	8.23966874544802e-07	9.76412619057126e-05
SERPINH1	2.93830475441494	3.16325459539468	29.5048715226894	8.30284470541145e-07	9.81071765191146e-05
CSTB	0.999447693774929	4.74938905667075	29.4821362875438	8.37076613107778e-07	9.86263333266242e-05
EPCIP	2.87457446237162	0.527728131704588	31.7811661086905	8.58675527271994e-07	0.000100882107661213
AIRE	1.81069294555891	2.22937064456599	29.3484309284896	8.78197620153748e-07	0.000102439093445851
DCN	1.65813645271011	2.63469103067227	29.3478869902512	8.78369098372558e-07	0.000102439093445851
HSPB1	1.65647891757405	5.95856298848224	29.3446136754353	8.79401750641671e-07	0.000102439093445851
FPR1	2.79024328571057	0.909446290669021	29.3059697349631	8.9168808523037e-07	0.000103576875888906
SPARC	0.889176506670272	5.26724843681755	29.2734468697252	9.02165482552977e-07	0.000104498717303038
RSPO3	1.98649997047327	3.23323772152257	29.2605858819991	9.06343676873658e-07	0.000104687786497317
TLR2	2.68758623332517	1.25893163506522	29.2146780803224	9.21421416876043e-07	0.000106131228744938
SNHG5	0.733667457090533	5.39917143648372	29.1846654453395	9.31418290296811e-07	0.00010698301703074
LONRF3	1.89557319890707	2.57797526352581	29.1231600840622	9.52256162452209e-07	0.000108786537887762
YAP1	1.443376075024	3.25689152718835	29.1227073329758	9.52411323920095e-07	0.000108786537887762
TMBIM1	1.42182729974519	3.88850210556986	29.0738009093375	9.69326478076987e-07	0.000110411924594254
FYCO1	1.27716688362137	3.88153042940952	29.0418263290187	9.80552729402232e-07	0.000111084164187139
NGEF	-0.588217007352212	8.13249449449195	29.0413711367763	9.80713511825348e-07	0.000111084164187139
AK4	0.692362668908228	5.42082995434937	29.0339670911394	9.83332581812226e-07	0.000111084164187139
TGFBR2	1.84248334295415	2.51376633055577	29.0146761354319	9.90190413168227e-07	0.00011155241038213
CALN1	0.884669629166532	6.59590206313874	28.9449817990398	1.01538025289871e-06	0.000114005909958366
ETV5	-1.1064074386646	5.57169415888916	28.939160829054	1.01751383644748e-06	0.000114005909958366
WIPF1	1.30346977008051	3.55150041667293	28.887154964735	1.03678223215295e-06	0.000115849145071003
NID1	1.68953056772945	2.27447603721554	28.8645313394323	1.04528150297609e-06	0.000116482318163623
RAB3B	1.36008530955092	6.15252704996158	28.8365117933376	1.05590765345532e-06	0.000117348439756981
GABPA	0.84490899427326	4.29272315423872	28.8260972562861	1.05988562271522e-06	0.000117473037213072
RNF130	0.547564640166182	7.22919503114789	28.7885547151722	1.07435427101457e-06	0.000118756579634729
CDK18	0.890342471528908	6.08250008741564	28.7597570711016	1.08559069432602e-06	0.000119676915149292
NABP1	1.56974138702476	2.78603409613905	28.744843077792	1.09145750175417e-06	0.000120001958481635
SLC9A9	1.27475489281354	2.82984387051668	28.6465983052924	1.13093102127244e-06	0.00012395276156415
TNXB	1.09575127715411	4.95951841506592	28.6405221360871	1.13342019329086e-06	0.00012395276156415
HMOX1	2.51352128340941	1.34257780278761	28.575233695009	1.1605257477948e-06	0.000126580421085735
GATM	0.703038396556708	5.28650153393059	28.546198999211	1.17279396305512e-06	0.00012733219182896
PMEPA1	0.891100196398249	5.11755070478277	28.5442755557373	1.17361139842354e-06	0.00012733219182896
DUSP16	0.972568557786503	4.13124841749058	28.4360151160129	1.22058120839535e-06	0.000132079734971623
CFI	3.50172887003032	0.65808038361815	28.3457827618096	1.26120959748177e-06	0.000136117949208532
SH3PXD2B	0.852737774201352	4.50497255663506	28.329370463058	1.26874816324751e-06	0.000136573100713972
LITAF	1.4671198341669	2.86540060581948	28.2980528207966	1.28326237609209e-06	0.000137774801318295
NFIL3	1.11284462298439	3.83496597002696	28.2470904381002	1.30724822705022e-06	0.000139984497646628
ARHGEF28	0.826818908198051	5.19759466575528	28.2386694499442	1.31125594379074e-06	0.00014004894651604
SLC37A1	0.941193130132287	3.87125184489817	28.2246140151325	1.31797346609772e-06	0.000140401732968752
STON2	1.26985906574602	5.11219999131899	28.1728708740836	1.34301058307416e-06	0.00014269921234111
TPD52L1	1.15601094406878	4.67062946903199	28.0683931387837	1.39507146429952e-06	0.000147680952096979
ADGRA3	1.00830733248376	3.82447746260761	28.0644452143112	1.39707904585907e-06	0.000147680952096979
BRWD1	0.602459332376334	7.78839922486509	28.0511086272557	1.4038829794993e-06	0.000147835503733352
RSKR	0.968325951889858	5.716198879383	28.0474966803575	1.40573156516879e-06	0.000147835503733352
TES	3.34969999599187	0.614327875133997	27.9190642745042	1.47312198544971e-06	0.000154527489902276
SYNE2	0.794729996895089	4.91137607813861	27.868790817268	1.50040111841665e-06	0.000156988534323899
F3	1.60449304470295	4.43226428626672	27.853695279693	1.50869352436059e-06	0.000157455527212455
ITGAV	0.79894907193257	5.63761509532969	27.8075118407516	1.53435826546385e-06	0.000159728637660439
TBC1D14	0.478968527576091	5.96685643920256	27.7985682753912	1.53938016100642e-06	0.000159846748031778
SLC38A11	-1.43911533849138	3.46871112275771	27.737646150257	1.57404281810853e-06	0.000163034359397035
WASF2	0.968786580256816	5.00256902267508	27.6110721023698	1.64865794714125e-06	0.000170333705493588
MX2	2.45255285694565	2.46876503161668	27.5530964124374	1.68404401391637e-06	0.000173553608652233
GALNT16	0.752284350996152	6.43390628879649	27.5295429821796	1.69864310319624e-06	0.000174620511008574
OTOGL	-1.21975455122885	3.62312211460555	27.499388147359	1.71752476259971e-06	0.000176121242489028
MFGE8	-0.961727487035139	4.72904826045361	27.4690557825649	1.73673614167471e-06	0.000177648234193195
ZNF516	1.13648185447416	4.73886079793582	27.4448865770522	1.75220266079434e-06	0.000178785541964921
HAMP	3.69200827830144	1.24933514829044	27.4329106066433	1.75991899234181e-06	0.000179128388527463
MAPKAPK2	1.04390682906779	3.64319777137615	27.4119632634353	1.77350014885378e-06	0.000180065002767574
NADK2	0.731963550316901	4.87898554259959	27.3044025418036	1.84495996640665e-06	0.000186858999553304
TM4SF1	2.17365810175651	1.52490145140179	27.2897724298839	1.85490677593572e-06	0.000187404832006085
PRKX	1.40073963239019	2.57985865709655	27.2705027896431	1.8680924397153e-06	0.000188274414512483
DTX3L	1.61931918439049	2.54121117514044	27.2274427671295	1.89790788172225e-06	0.000190394093603745
ZBTB8B	1.41332845045727	3.04011944776959	27.2201585497989	1.90299994418769e-06	0.000190394093603745
BCL6	0.76760666071261	5.846934919381	27.2201371926132	1.90301489472615e-06	0.000190394093603745
POU6F2	-0.761409994814155	5.13773834805153	27.2083681677755	1.91127195551619e-06	0.000190756074783558
MDFIC	1.5441117698905	2.73342278020643	27.1936828662979	1.92162692479536e-06	0.000191325179534104
ZNF471	0.72204622327886	5.1220014520151	27.1731994467556	1.9361670647894e-06	0.000192307221507585
WHRN	1.10206908881194	4.61058484083147	27.1333081429098	1.96481060998397e-06	0.000194681957307327
RRP1B	0.685448020934502	5.14385477079059	27.1223204151959	1.97277678736892e-06	0.00019500139782839
C5AR1	2.66333015163636	1.41689038068888	27.0569313034611	2.02087868126775e-06	0.000198801785078173
LZTS1	-0.758732204406093	6.57709731583447	27.0569112297724	2.0208936323608e-06	0.000198801785078173
SWAP70	0.783707845972674	4.97858025343477	26.9872585267721	2.07346529667337e-06	0.000203486618136537
WLS	0.989857559010556	4.52953293947196	26.9708212828201	2.08607615359124e-06	0.000204236789132552
LAMB1	-0.84282684323795	6.25631417818754	26.9394984808155	2.11032697473561e-06	0.000206120297389853
TMEM50B	0.845427385111723	4.72808058097983	26.9157301741894	2.12892294038431e-06	0.000207443865660197
MS4A7	2.58449251676476	1.31103343906395	26.8481554548607	2.1827217324665e-06	0.00021218325682984
PAXBP1	0.706030871714435	5.57326474498455	26.8225334030223	2.20348549836226e-06	0.000213696518143057
TMEM47	0.870583117287515	4.55360372844878	26.7684386457538	2.24799530162972e-06	0.000217500157183562
TRIM56	1.62798812318307	3.35145877328526	26.6642588282945	2.33634869435662e-06	0.000225517977258085
HAP1	1.21265168614969	3.92736065133718	26.6058412585443	2.38745231261015e-06	0.000229911098582036
P2RY2	3.03637634615893	1.42973669480875	26.5856318006924	2.40539890874304e-06	0.000231098138148397
GRIK4	0.870142522208086	4.52855795287541	26.5669243203502	2.42213578887217e-06	0.000232163691464857
TPPP3	1.43302717181301	4.38261413562079	26.5428041413	2.44389273595934e-06	0.000233704347215461
AGPAT3	0.522752165706347	7.34584067819744	26.5331076490342	2.4526959338127e-06	0.000234001987931272
SLC8B1	1.03489075710267	3.744548694335	26.4846764651676	2.49715783324418e-06	0.000237692430793983
ANKRD24	-1.03906457069566	6.67345144765074	26.4765035654243	2.50474254049274e-06	0.000237863771974738
AHCTF1	0.512413473896438	6.42881563497476	26.4318369509088	2.54661663114997e-06	0.000241283124131075
APOL4	3.43964325526266	0.784360274742224	26.412539686808	2.5649302891421e-06	0.000242459617217294
RO60	0.648654265569117	5.34751524901739	26.3808177836045	2.59533118063655e-06	0.000244770683825172
TNFRSF1A	1.42589869796262	3.23230235660322	26.3383154876645	2.63664745817917e-06	0.000248098268833702
SHISA9	0.716041132742836	6.4460112853974	26.2876431294172	2.6867942488092e-06	0.000252239679248937
TRIP10	1.83110543800743	2.18781896631524	26.2666852355031	2.70782154038487e-06	0.000253634673668851
EFEMP1	1.18080943167568	4.3219239177882	26.1905909198624	2.78560636831582e-06	0.000260327576966242
LRP1B	0.589953206485199	8.28418414005486	26.1205523419532	2.859239137717e-06	0.000266602978101866
LTBP2	2.37645313468069	1.49358203588473	26.0765179515576	2.90655900623542e-06	0.000270402050534843
S100A10	2.11492900742869	1.66753117114667	25.9855713443908	3.00686708853858e-06	0.000279102425915815
ALDH1A3	-1.48489305152802	2.9383368931129	25.9243551255497	3.07639044417862e-06	0.000284912556451858
EVI2B	2.63144363349581	1.38759557588275	25.9032400276805	3.10075393269552e-06	0.000286523599353798
GHR	1.49514353277718	2.41585662428829	25.8958396476649	3.10933985427639e-06	0.000286672768627455
CFAP298-TCP10L	0.927278826054809	6.0026660499882	25.8452446145839	3.1687013697074e-06	0.000291492170743554
LRRC55	1.41842655961183	3.93892749198272	25.8324563264927	3.18388981415531e-06	0.000291930100458216
RNASET2	0.74721064370057	5.44898015103762	25.829290946127	3.18766087319405e-06	0.000291930100458216
THRA	0.550088210811547	8.00212449631317	25.8008691840917	3.22172820585044e-06	0.0002943943640546
LHFPL2	1.0329121068121	3.24039897937604	25.7619712018411	3.26896281128383e-06	0.000298048227937896
LGALS3	1.66396436762872	2.26503379850674	25.6760118595967	3.37589708100219e-06	0.000307117008784978
MAP3K20	1.06988324859235	3.59063608661707	25.6568379806436	3.40023816863981e-06	0.000308648550760417
N6AMT1	0.882598362252255	4.03108258648169	25.6491341124141	3.41006911282854e-06	0.000308859123170726
PSD4	1.27297254179662	3.03955781739868	25.5515777264997	3.53713005124999e-06	0.000319663269686592
